main_id,ra,dec,plx_value
"SCR J1155-4425",178.83991951282,-44.42132009735,23.7157
"2MASS J14032538+4551075",210.85572462705792,45.8520709934289,23.7155
"PM J14326+5553N",218.17211768217996,55.8911100226,23.7154
"LP   78-119",4.74989113938,58.614637877419995,23.714
"UCAC4 453-058831",232.16372484454,0.443458174,23.714
"CD-25 13135",276.82754534137,-25.07329051244,23.714
"HD  38529B",86.58073595638,1.2131288834600003,23.7139
"2MASS J10420445+6136376",160.51857188730747,61.610438953896384,23.7129
"2MASS J01374244+2403303",24.42687954751,24.05840890422,23.7128
"BD+36  4976",345.03034040729,36.9331212603,23.7126
"2MASS J11464055+0250519",176.66897280318,2.84775166456,23.7124
"LP  806-3",251.83054238329,-20.71770078023,23.7118
"HD  32280",76.94835516109,69.5285366414,23.7104
"2MASS J01385969+8110084",24.748788781416245,81.16897634982305,23.7104
"HD 165259B",273.13947419412995,-73.67248386157,23.7101
"L  258-113",205.53603953306373,-53.20823426715944,23.7094
"Gaia DR3 4870216906181996288",64.59209826565125,-34.42296471698611,23.7092
"Gaia DR3 2404873173964969984",342.65298839756,-15.074314596060276,23.7084
"LSPM J0445+3556",71.34402868346,35.94154622792,23.7084
"Gaia DR3 6206598832193905024",231.61358820467666,-33.708010076871666,23.7079
"LSPM J0130+3959",22.509752896067088,39.983831225300285,23.7075
"WT 153",71.30160954220666,-60.900006253434995,23.7074
"UCAC4 772-036951",210.13074584598584,64.34180821300444,23.7072
"G 164-63",199.78556776346207,34.488681184038334,23.707
"LSPM J0559+3750",89.85479441836418,37.84283740555778,23.7068
"PM J19082+5508",287.07127846737995,55.14493662286,23.7068
"BD+37  1912",132.29875801265416,36.52461230066916,23.7068
"2MASS J15503882-5042544",237.66186812514997,-50.71512692222999,23.7061
"UCAC4 101-073872",219.55278831219124,-69.90965107584472,23.7058
"HD 155284",258.34661420948,-53.10576126483,23.7052
"UCAC4 337-205444",358.47146411935,-22.605491415950002,23.7049
"BPM 82676",347.95968639747,-7.8101364992399995,23.7042
"L  485-9",261.22531696627993,-35.47638278210001,23.7041
"G 271-140",25.97175767218,-4.3364417842,23.7029
"LP  358-250",66.69903096261,24.949859761919996,23.7028
"2MASS J05282324-5218257",82.096877862205,-52.30713364728194,23.7025
"SCR J0242-5359A",40.51694555487,-53.98334141325,23.7024
"*  38 Cet B",18.703787154362917,-0.9725702663036112,23.7019
"LP   21-198",206.06731687948,75.74963952895,23.7018
"HD 299043B",155.28169603982664,-52.505463230554724,23.7017
"2MASS J22465958+2333167",341.74823990425,23.55465899032,23.7016
"LP  466-397",15.955416846381665,11.745467285718053,23.7004
"Gaia DR3 3706206551931032320",193.1675005060683,5.7595345306052765,23.7003
"HD 101650B",175.41811391378042,-23.197955096690276,23.7001
"2MASS J04414676+0426122",70.44486007206,4.43669323922,23.6999
"SDSS J104117.78-021825.8",160.32407973016,-2.3071720710100005,23.6999
"BPM 63648",276.82678083854,-25.067456844720006,23.6997
"TYC 7217-826-2",176.47342531419,-30.852370446340004,23.6997
"SIPS J1202-4031",180.64295561677287,-40.518968770486666,23.6996
"LP  410-80",40.55770358861708,16.924371490321114,23.6988
"G 270-140",16.61299123421167,-2.1764198435488895,23.6985
"LP  170-81",183.94848113310996,45.81404009217,23.6983
"2MASS J11414417-2312514",175.43397289038,-23.21426623581,23.6982
"LP  586-16",11.65606019547,-1.7894673346299996,23.6979
"G  34-10",18.12558250916,21.50235292398,23.6972
"LP  768-719",27.50646537155792,-14.190413767151945,23.6971
"Gaia DR3 419517085337062272",6.21538802697625,53.936839274372765,23.6967
"L  807-20",71.28179788759375,-11.861236400285833,23.6957
"HD 119503",205.92423223326,-9.475587061420002,23.6952
"PM J15063+2507",226.58358778878997,25.124780375910003,23.6944
"Gaia DR2 6031221882847059712",251.08405084776751,-30.026086040748336,23.6941
"HD 103381",178.52220192179,-29.98253139607,23.6941
"LEHPM 4982",340.04816723929,-41.27256856064,23.6938
"L  754-33",164.79424398294708,-18.47872690897861,23.6938
"UCAC4 772-036950",210.13022476976082,64.34282122230833,23.6935
"APMPM J0332-5629",52.95810260202417,-56.482199152269445,23.6935
"BD+04  3562",269.60169730656,4.46157141533,23.6934
"LP  765-54",9.6561543376,-14.15321979214,23.6928
"HD 107859",185.92751221404248,-30.776039796391668,23.6927
"LSPM J2042+5026",310.6802363444999,50.44188500714,23.6924
"HD 114371",197.96433664569997,-69.94201586432,23.6917
"LSPM J0629+0524",97.37366411715,5.40949842132,23.6908
"[BHR2005] 832-32",46.13744532756,-1.80095391353,23.6901
"2MASSI J0025036+475919",6.2652470000000005,47.988663,23.69
"G 134-72",46.87534931761916,45.0115513824825,23.69
"WT 808",325.3053972618409,-42.863271489790826,23.6896
"G 151-50",230.28109668713,-5.76402412074,23.6892
"Ross  314",13.915216297891666,4.474115071150557,23.6888
"BD+25  1848",121.73934975418,25.53385938527,23.6886
"HD 155284B",258.35024747197997,-53.10553619644,23.6884
"Gaia DR3 1478263907188735488",214.77113545621373,33.61011304682222,23.6879
"UPM J0808-0943B",122.06887325361998,-9.731070504959998,23.6877
"APMPM J0156-4908",29.080441557529166,-49.13930190877083,23.6873
"SCR J0242-5359B",40.50857854528999,-53.9874078427,23.6873
"LP   93-440",168.42000393696,60.71637951123,23.6872
"LP  500-58",218.40653462397,8.876928419339999,23.6869
"LP  343-40",334.2960501168709,31.639293475089993,23.6864
"LP  671-26",166.54853544063332,-9.922734216959446,23.6855
"G  45-17",163.89423397896,7.93391713609,23.685
"2MASS J08274661-1619256",126.94423211237999,-16.32389673385,23.685
"2MASSW J1145572+231730",176.48810782256,23.29157261535,23.6844
"*  60 Her",256.34454343007,12.740826493930001,23.6844
"G  32-13",5.180857145020001,14.559303528250004,23.6842
"2MASS J05580439-0156149",89.51834280000458,-1.9375121915200002,23.6841
"2MASS J13055673+3146038",196.48635017321,31.767711940219993,23.684
"WT 996",352.22432711391,-54.46935836771,23.6836
"L  135-11",105.42807020215,-61.60398092211,23.6833
"LP  646-61",16.264797652234996,-6.384060666939444,23.6826
"Gaia DR3 418312737843194880",11.02792096231875,54.92493555417556,23.6821
"LP  131-72",193.03886274045,55.24789719224,23.6812
"LP  648-36",25.193023300807084,-5.315683742220833,23.6808
"Ross  397",126.41337081038914,-6.89256637563611,23.6807
"2MASS J03522075+2028412",58.086565388619995,20.47811556328,23.6804
"LP  770-13",35.758344994213346,-16.279403559118332,23.6803
"2MASS J16123231-5517248",243.13456207438122,-55.290336454263056,23.6801
"LSPM J2035+1231",308.90236729992,12.52952435516,23.6801
"2MASS J14132043+0904439",213.33515652366998,9.07888910264,23.68
"Gaia DR3 4835267795222270976",58.24537520273958,-45.798706836293604,23.6799
"Gaia DR3 5795737828259655808",233.84515648683373,-71.17653768590529,23.6799
"HD 284785",71.78722377879,20.88231273062,23.6796
"TYC 1484-252-1",223.57470134026,22.28852652284,23.6789
"SCR J2132-2315",323.23815311286995,-23.265223523269995,23.6788
"HD  17006",40.535182442140005,-46.524441453319994,23.6788
"HD 153627",255.06821450705,10.822810352420001,23.6786
"HD 165259",273.14201493675,-73.67243586786,23.6778
"LEHPM 4022",316.32868418616,-68.88272953022,23.6776
"2MASS J03591018+0917023",59.7923970224,9.28394160768,23.6769
"LP  828-39",29.20840618532001,-25.715297022370002,23.6766
"PM J22068+1655",331.722330738025,16.916832057369167,23.6766
"SDSS J074313.38+172504.9",115.80579863515,17.41801474343,23.6763
"HD 119503B",205.94934954877996,-9.49603567622,23.6763
"UCAC4 320-229773",326.6678457737779,-26.173755887814444,23.676
"PM J18332-0034",278.32051578356993,-0.56870265478,23.6759
"CE 176",158.45359912476,-22.8466053022,23.6754
"LSPM J0737+5533",114.30832772271002,55.55152264233,23.6751
"LP   64-87",180.20247522351997,67.28558927682,23.6749
"UCAC4 251-007441",87.16465230500292,-39.935783233676105,23.6748
"LP  258-20",127.08598364863998,33.04267948506,23.6747
"G 273-74",353.6875496745516,-16.06647123778,23.6738
"UCAC4 447-012135",89.20834727146209,-0.7509881872875,23.6737
"2MASS J14454735+5826275",221.4473223176541,58.44099405203694,23.6736
"PM J14326+5553S",218.1705012254,55.88701593403,23.6729
"StKM 1-611",103.42843956593002,32.30195701695,23.6725
"TYC 8608-799-1",154.24597291657,-57.913317205720006,23.6722
"* rho Tuc",10.618216175280002,-65.46802960324,23.6721
"UCAC4 730-051495",202.95035543363832,55.91239886042889,23.6716
"2MASS J06124802-5957024",93.20012986964,-59.95061009924,23.6714
"LSPM J1122+4809",170.62340205227585,48.16541065678749,23.6699
"Cl* Blanco    1     ZS     184",1.5987828148699998,-29.867985025659998,23.6694
"PM J17105+3801",257.62954888554,38.0272275046,23.6687
"2MASS J08292832+1010113",127.36806180690871,10.16983316405361,23.6685
"LSPM J0226+1227",36.54129845729,12.453842047849998,23.6682
"L  668-50 B",96.03139182972792,-25.200280512068055,23.6679
"HD   6434b",16.167292790286666,-39.48821783893305,23.6673
"HD   6434",16.167292790286666,-39.48821783893305,23.6673
"Gaia DR3 4269821258919600000",274.79973359147,-3.25401473608,23.6668
"G 266-132",8.531043392794166,-23.055090556942776,23.6664
"CD-38   746",33.41470569634,-37.48373051534,23.6664
"HD 210193b",332.39421940015995,-41.22489322290001,23.6662
"HD 210193",332.39421940015995,-41.2248932229,23.6662
"Gaia DR2 1729810482329554560",314.8709530278662,1.3661627086016668,23.6661
"LP  701-71",346.2174463879891,-7.478193128703334,23.6659
"LP  835-33",74.05891172334,-25.067898465290003,23.6658
"GALEX J022111.1-335102",35.29674847417,-33.85069160664,23.6654
"2MASS J21084669+7055448",317.19462476921666,70.92914082809223,23.6651
"2MASS J11422416+1126399",175.60071874597247,11.444375279425,23.6651
"TYC 9324-355-1",332.42081199325,-69.1179188965,23.6649
"UCAC4 689-052714",175.03099627907082,47.686251427755835,23.6639
"2MASS J10492026-2440101",162.33446157006,-24.669493398710003,23.6633
"PM J22355+3712",338.89596942496996,37.20364309792,23.6631
"LP  785-18",129.0762003544,-19.343875482360005,23.663
"HD 161925A",267.25463039433794,-16.249981207796665,23.6622
"LSPM J0839+1505",129.86539377353,15.0899753278,23.6622
"HD 161925B",267.25575003012995,-16.24989150342,23.662
"CD-29  5220",119.32837170108,-30.147182465229996,23.6618
"LP  179-29",256.91816065755995,49.30984778947,23.6616
"G  96-42",82.34420276113458,37.91347065451445,23.6615
"G 136-31",223.83309895237542,12.40502172547778,23.6615
"2MASS J14154399-6142122",213.93333151640996,-61.70339747191001,23.6613
"LP  416-26",71.56348280872,18.77482401671,23.6611
"TYC 7346-109-1",251.56659327505997,-31.565358189790008,23.661
"CD-45 14712B",337.5406705695962,-44.37942880907056,23.6604
"LP  703-41",355.38746086979995,-2.84052126417,23.6604
"2MASS J11584415+1019570",179.68391822152,10.332543737479721,23.6602
"Gaia DR3 5857984578816818816",201.19755152217874,-65.44168405444834,23.66
"2MASS J13493116-7138301",207.37984783583,-71.64170662934,23.6599
"HD  73835",134.09864769183,83.88738347395,23.6598
"LP  608-1",142.84312622523,-3.467882623240001,23.6597
"PM J19415+0529",295.39153562672,5.48435527938,23.6596
"LP  469-215",33.90630384467,10.0985601279,23.659
"HD 233157",85.74397636032,54.25726065267,23.6587
"Wolf 1505",14.870345253554166,31.138617844323047,23.6583
"HD  24293",57.004676512096665,-64.83658165356361,23.6578
"LP  243-9 B",20.75940504806,35.99513380334,23.6573
"UCAC4 598-045388",132.17189441415624,29.586381169271384,23.6572
"SIPS J0401-1304",60.30933488131,-13.08253284076,23.657
"HD  22705",54.22250832075,-49.958019994080004,23.6569
"LSPM J0317+3110",49.31596993438999,31.17951138878,23.6563
"SCR J1959-6236",299.8898033127799,-62.60371611930999,23.6557
"Gaia DR3 6596870381389659520",339.5998752548283,-35.68787772423472,23.6553
"Gaia DR3 4926270593082466944",9.41656171145,-50.80941705477055,23.6552
"UGP 237",157.9195208333333,-38.674825,23.655
"2MASS J04272708-1127143",66.86289496588,-11.454044010849998,23.6546
"LP  921-23",269.60172021417543,-31.681773431516945,23.654
"HD 233610",138.01962409378,49.87718332692,23.6529
"LP  774-43",64.59754717753,-20.585928051419998,23.6521
"HD     23",1.2812295733900003,-52.1517389195,23.6517
"Gaia DR3 4331203561416780672",248.96854106965873,-11.797115990956389,23.6511
"Gaia DR3 6029956340657655424",256.66329890271294,-28.617852243461943,23.6509
"BD+47  1899",176.00208531706,46.44529563639,23.6507
"HD  29836",70.7154436711,18.720435307909998,23.6506
"BD-15   803",67.8320603793975,-15.63882330717861,23.6495
"LP  404-41",2.7797614760862506,18.34651226804361,23.6482
"SIPS J2143-3705",325.97670478152,-37.09649527501,23.6477
"Gaia DR3 2688682929257828608",317.8514910073542,-1.860562506842223,23.6474
"2MASS J06300137-1201091",97.50577577969,-12.019164747770002,23.6471
"2MASS J05284026-3753586",82.16784506878,-37.89961742317,23.647
"PM J23489-0441",357.23809170071,-4.699584014460001,23.6465
"Gaia DR3 5423243698449212544",142.14778559191836,-44.768857562135835,23.6442
"LP  719-30",94.26616694469001,-11.58200809583,23.6442
"Gaia DR3 4307169298670464",46.775293719558334,5.988383707986666,23.6441
"HD 218522",347.21471983025,-25.83061020062,23.6436
"L  317-61 A",140.50182363913,-47.35064640936,23.6433
"2MASS J16302659+1020409",247.61084194855997,10.3447067024,23.6427
"HD   8859",21.705189083150003,-29.474967213419998,23.6424
"LP  635-51",310.78078192246,-0.8629564593699999,23.6422
"UCAC4 711-051403",173.04554892237874,52.09046480935722,23.641
"2MASS J12111114-2817002",182.79640128560996,-28.28340548429,23.6408
"SIPS J1119-2910",169.82540590174,-29.18096370805,23.6404
"CD-45 14712",337.5408264904133,-44.379709688436954,23.6399
"G 250-36",106.9608345077746,64.82258619986138,23.6395
"HD 210731",332.83831779418995,47.14793869098,23.6393
"Gaia DR3 3438455232684095872",92.46955587270791,32.17836775139944,23.6392
"BD+27  4021",318.8413102648199,28.144185705449996,23.6375
"2MASS J04414309+0826170",70.42956913173,8.438088417260001,23.637
"HD 120005",206.55722641162,30.89701142222,23.6362
"HD 152781",254.00768315323,-16.80626552738,23.6362
"Gaia DR3 6788718599043854592",317.4578062434037,-29.023256056839166,23.6358
"G  44-9",155.18363638329,8.23982958885,23.6355
"Gaia DR3 6572897007817289728",329.00927235164,-39.58065741846999,23.6354
"Gaia DR3 6328128088631046528",218.01036024459373,-10.556018408427779,23.6349
"Gaia DR3 6613996340143809664",335.1877367072837,-30.87526063909834,23.6349
"Gaia DR3 6254549187118219136",232.67187699251082,-19.53620669753778,23.6349
"HD   4741",12.958255739489998,78.62572607792,23.6344
"PM J15390+2931",234.77383554611998,29.52796180456,23.6338
"CD-33 11053",244.30575191774,-34.01267259547,23.6334
"Gaia DR3 4137928177683599616",260.48430598297,-14.218234253770552,23.6332
"Gaia DR3 6585092962590585856",328.2576542067842,-38.294734276145554,23.6326
"V* V483 Tel",282.73989538676,-56.19232600216999,23.6325
"Gaia DR3 89987639390218496",39.59008564217999,23.973559779640002,23.6325
"Gaia DR3 2571058103030735616",31.39848748225959,10.408050251654167,23.6317
"Gaia DR3 6751899493685913088",296.55190650727417,-29.74052973221639,23.6315
"StKM 1-1212",226.61563376218,25.09901217952,23.6312
"LSPM J2309+5048",347.35271318979,50.813772834,23.6311
"LP  915-26",230.53664903144,-31.87192908997,23.6309
"BD+30   516",49.23489695994001,31.03053627501,23.6306
"Gaia DR3 4119919001902488320",266.44422626600874,-19.345227381691387,23.6305
"G 135-19",212.00199561043996,16.291668706499998,23.6302
"LP  821-57",346.17436900576,-17.67408706484,23.6287
"G 227-45",280.49705760817,63.27648771122,23.6286
"LSPM J0646+1304",101.58123809454,13.079761789880001,23.6284
"2MASS J09515315-4803429",147.9715361247683,-48.062008398008054,23.627
"Gaia DR3 4514017504367972608",284.8174436949066,16.459863065573607,23.627
"Gaia DR3 5693955693277110400",123.10079598432372,-26.719048360003608,23.6262
"LEHPM 354",3.6166532735900003,-44.95877339724,23.6254
"HG 7-58",59.64742923065,17.3370756466,23.6252
"HD 215257",340.9613262838104,3.8868420706333326,23.6251
"LSPM J2037+2156E",309.35007786805045,21.940603683175272,23.6246
"LSPM J1519+0443",229.94782949383998,4.72950418748,23.6243
"Gaia DR3 4264630571894485248",289.1208858626879,0.7669393276461111,23.6241
"HD  59360",112.59746960635,19.81392441585,23.6236
"LP 1033-28",338.47698158128753,-38.54357120771917,23.6225
"LP  439-441",214.66838810543,18.20229927291,23.6221
"2MASS J23553359-4735475",358.88997890155997,-47.59657013577,23.6217
"LSPM J1242+1341",190.61449397101998,13.694504579559998,23.6216
"2MASS J23361422-0936065",354.05929196241,-9.60184662777,23.6212
"Gaia DR3 4156161207220182144",277.4194643354592,-9.071543443589444,23.6208
"2XMM J141442.7-003015",213.67776322876998,-0.50476935841,23.6202
"HD  37144",83.400687607581,-51.065673823584056,23.62
"HD 285804",67.04529716256,16.47093915903,23.6197
"Gaia DR3 5475585193569197440",155.9442621309675,-21.89467764642528,23.6195
"LP  383-42",230.88605104284002,22.057507107490004,23.6195
"PM J02283+2159",37.09213639608,21.996004259289997,23.6192
"Gaia DR3 6590166246680521856",322.68497494966203,-35.22709974122446,23.619
"2MASS J23280707-1540405",352.02951540894,-15.677876175449999,23.6189
"BD+45  2356",239.97738317839998,45.24872382734999,23.6181
"LP  755-38",309.07879091186,-10.600136953460002,23.618
"LP  415-20",65.45656864516,19.48571279517,23.618
"GD 52",57.99976680361,34.12450768439,23.6167
"Gaia DR3 2397269462648462336",342.2457220089792,-21.901172580856947,23.6164
"G  85-50",78.10422230928,22.010914713619997,23.6158
"SIPS J0258-1220",44.64554299508042,-12.33844181125639,23.6157
"Gaia DR3 4379007784372336384",250.57392502125796,-2.2714212911452774,23.6151
"UCAC4 600-044691",122.92855060430625,29.99316972002945,23.6148
"Gaia DR3 840203359533587328",173.04621214740916,52.09132145663084,23.6144
"LSPM J0233+3755",38.33829239175999,37.92249303307,23.6141
"Gaia DR3 3049145756162038656",105.0493788463479,-10.597238042955556,23.6138
"PM J16022+4029",240.57284621805996,40.4967149824,23.6135
"G  56-49",174.29188869218,15.2537679034,23.6133
"StKM 1-1454",259.23616060768,5.059285493550001,23.6123
"2MASS J10341811-5830102",158.57549864776,-58.50286295637,23.6118
"*  83 Cnc",139.74523134322,17.705281247540004,23.6116
"SCR J0913-6918",138.38485959689,-69.30527857379,23.6115
"Gaia DR3 6192335486317550464",205.27912509988374,-22.943008553875835,23.6114
"Wolf  295",122.83487973729405,47.58123769450704,23.61
"PM J23440-8246A",356.01500347099454,-82.7824653584686,23.6092
"PM J23042-5155",346.0665221040583,-51.92836371439944,23.6085
"2MASS J15103479+1702047",227.64491999835,17.03462638456,23.608
"G 181-16",254.34516511101117,40.43379021583222,23.608
"Gaia DR3 2116023669688462720",271.4238915638033,45.43945482585,23.6078
"2MASS J08264262+1939224",126.67764305123,19.656182799239996,23.6078
"Gaia DR3 373038151839778688",17.334735968470415,41.76454141902416,23.607
"[SRH2004] A 3",1.77806412823125,-3.1186285451161115,23.6064
"Gaia DR3 6584731291983987456",326.8812648221171,-39.48773016761249,23.6061
"Gaia DR3 1173375929872784256",223.46781677207,8.384123545603055,23.606
"BD+47  2157",218.33121405432,46.8836707734,23.606
"TYC 2038-172-1",240.81138417763998,26.509777271270003,23.6056
"HD 218422",347.06324480142,-24.743250736209998,23.6055
"HD  26151",61.83634540909,-27.42566094123,23.6053
"Gaia DR3 6677443276373008256",313.08943178603124,-42.21675360303,23.6052
"BD+33  1968",154.73301394776,32.38912295035999,23.6048
"Gaia DR3 5452194904755365632",167.17258634174414,-30.98017148564027,23.6044
"CD-52   115",10.3138312391,-52.31718730298,23.6038
"Gaia DR3 5514894035636621312",125.31089689265252,-49.58039366866555,23.6037
"HD 146044",242.69687829747,59.67540751055,23.6036
"Gaia DR3 6236405561634805760",238.14882704134078,-25.327607967511945,23.6033
"LSPM J1633+1831",248.34366530105999,18.51959734361,23.6032
"PM J11053+1918",166.33104843294,19.309492277119997,23.6027
"SIPS J1115-2542",168.8247740855625,-25.704284072957222,23.6013
"LP  378-974",199.5656691878,24.65527248887,23.6008
"HD 144179C",241.41353761415957,-32.85966019612723,23.6006
"LP   17-276",122.34589270769999,74.39620970235,23.6005
"BD-11    28",3.50041986969,-10.953668553570001,23.6001
"RGO 13646",12.5946986,-28.0049759,23.6
"HD 127356",217.83230403663913,-15.638819628289351,23.6
"Gaia DR3 4691368317583741056",20.291222050676254,-69.7134865508464,23.5984
"LEHPM 6424",358.5017116746375,-50.12070292717028,23.5983
"G  37-36",50.36797725915917,30.214006333222223,23.5983
"2MASS J01165867-4826423",19.244530486510005,-48.44510325984,23.5981
"LP  245-28",35.779578841054175,38.715119457923066,23.598
"2MASS J23524739-2009215",358.19746332306,-20.156001047239997,23.5972
"GD 163",212.61230451287997,32.14329172828,23.5971
"LSPM J1601+5943",240.30178512698663,59.72372890515055,23.5969
"Gaia DR3 1962909391262872832",332.16138962829,45.74278934353,23.5967
"BD+06  1742",114.66569496466998,5.98643140858,23.5966
"G 199-64",198.60499779469455,59.07195585044833,23.5961
"Gaia DR3 36819384536253056",58.15082683033749,12.075745109286943,23.5952
"BD-11  1224",83.82574513521,-11.71008405966,23.5951
"Gaia DR3 4244571528437401088",304.0182257355808,4.4022637342469455,23.5948
"HD  39126",87.15338519804,-39.93201940173,23.5947
"HD 126029",215.55797523479998,35.64881622273,23.5942
"2MASS J09482844-3602021",147.11851920238584,-36.03392085258278,23.5932
"2MASS J21183766-3834312",319.6569942530233,-38.575339864909175,23.5927
"2MASS J14354490+1823318",218.93718093378996,18.39214084529,23.5925
"SIPS J1955-3554",298.8863148633,-35.91670842699,23.5923
"Gaia DR3 3053142790169071616",107.3664941467,-5.74637406684,23.5923
"L  474-45",205.37023672434998,-38.550982393329996,23.5921
"LP  490-32",157.52132861837,11.680215320559999,23.5917
"HAT 191-03012",233.15912268850997,39.050205288819996,23.5916
"LSPM J0711+5930",107.78139154329001,59.51637721591,23.5913
"BD+00  2300C",126.8098266463179,0.04192003453333334,23.5905
"Gaia DR3 1208321226902062336",229.36969592334705,16.91104370039778,23.5903
"Ross  684",132.94616713372,4.94031212279,23.5902
"UPM J0825-2225",126.28612688955,-22.42039285516,23.5901
"2MASS J14523729+6323196",223.15536114434,63.38878787075,23.5896
"Gaia DR3 4527661103617875456",270.7882627823958,19.985368440462224,23.5895
"WT 995",352.21845212168,-54.46656353042,23.5887
"LP  176-28 B",229.84151915504995,45.96706665438139,23.5881
"L  317-61 B",140.50202963329,-47.34978237199,23.588
"SCR J0808-7157",122.05942601068001,-71.95491252375,23.5876
"LP  176-28 A",229.84186102726957,45.96714865697583,23.5872
"LSPM J1505+6112",226.37507511199,61.205863843,23.5869
"LTT  1292",39.71380756117,-28.17342528854,23.5869
"LP  703-44 A",355.4381575167525,-5.970762457299166,23.5858
"Gaia DR3 3304478125928333824",62.77626062783,12.79684778508,23.585
"Gaia DR3 5865223183701565184",201.08690692574294,-63.04195838836278,23.5845
"Gaia DR3 3364518745072512384",103.9752515499546,18.28778173884389,23.5841
"UCAC4 337-199746",315.47527334205995,-22.68667120827,23.5839
"HD 115957",200.16383903783998,-14.772406360089997,23.5838
"Gaia DR3 3604359507108578176",200.0410550334379,-17.138165520576116,23.5837
"Ross   32",67.30506821222374,21.187460080940554,23.5835
"UPM J0013-2533",3.4676998598600006,-25.55831794152,23.5834
"[BHR2005] 832-23",47.03723317841,1.7043532640199999,23.5828
"2MASS J22444905-3045535",341.20441164119,-30.764883622010007,23.5825
"EC 21381-4903",325.35681766825,-48.83159653894,23.5815
"BD+62  1236",186.47106884440248,62.18229732724667,23.5809
"HD 149013",248.15882773121,-15.987479022209996,23.5809
"Gaia DR3 3748332312724410240",156.443762762415,-17.214346140858336,23.5805
"BD-15  2429",126.46500690477,-16.37979085846,23.5804
"UCAC4 426-058833",206.8329179934179,-4.992201750945833,23.5804
"LP  500-69",219.31469303891376,9.439217284611388,23.5794
"HD  22705B",54.22367456727791,-49.95801936915389,23.5786
"BPM 78515",249.33892544703997,-20.06129177161,23.5779
"PM J09420-1750",145.50124414742,-17.833984609160005,23.5778
"GALEX J212201.0+310609",320.5047146434212,31.103219928501108,23.5777
"LSPM J1534+0606",233.74510383390003,6.1016453961899995,23.5776
"Gaia DR3 3491464062647704832",176.21389797131,-25.34722731396,23.5774
"LSPM J0048+2732",12.01979126791,27.537850615330004,23.5773
"HD  53241",105.96295695424,-12.56286447744,23.5771
"Gaia DR3 3370182290811242624",93.46228470694001,16.97933716838,23.5769
"Gaia DR3 6909372511085233792",315.62475684279957,-7.595523087437499,23.5761
"G 166-51",223.09483433586996,27.316324932729998,23.5761
"Ross   53A",224.38458765899372,31.39568403455583,23.5761
"2MASS J12054661-4813438",181.44426941974996,-48.228862856880006,23.5761
"CD-45  1116",50.34513097556,-45.20675096718,23.5758
"LSPM J2008+1324",302.14972533625,13.40851600693,23.5751
"BD+48  1978A",177.9911917567,48.08866777966001,23.575
"LP  382-7",220.43031605533997,22.527872724959998,23.5749
"2MASS J11422412+7115123",175.60043632466,71.25342866228,23.5747
"Gaia DR3 1927715845116118784",343.76145519929,37.07949808949999,23.5742
"SCR J0846-7455",131.69616417363457,-74.92252299309584,23.5735
"LP  246-45",45.66135473987999,36.85163784866,23.5735
"HD  31925A",74.75568924878542,-16.3760360311325,23.5731
"L  239-30",110.11037454922,-52.30284599021,23.5727
"LP  266-48",186.18635558749,36.43607436858,23.5727
"LSPM J0658+5611",104.55971136117,56.19067512826,23.5723
"UCAC4 715-037483",79.82100768245083,52.82633780475445,23.5721
"HD 241105",77.50355366299,27.64316391134,23.572
"TOI-139.01",336.40227623905,-34.90958225298001,23.5715
"HD 168548",275.98526456214995,-60.04799045491,23.5715
"CD-35 15313",336.40227623905,-34.90958225298001,23.5715
"HD  38529c",86.64547141186999,1.16819526385,23.5714
"HD  38529b",86.64547141186999,1.16819526385,23.5714
"HD  38529",86.64547141187,1.1681952638499997,23.5714
"L  360-51",353.9685393614204,-46.182578013816105,23.5712
"LSPM J1500+1124",225.16065264157,11.416332704679998,23.571
"LP  894-33",95.57703396324,-29.389439925630004,23.5707
"HD 140667",236.13274787898,11.2664599418,23.5706
"Gaia DR3 5465419658815475968",151.10396286379626,-28.999566678616954,23.5702
"Gaia DR3 4039478318857931392",272.04721686676,-34.460259771626944,23.5701
"Sand 154",192.96501834906,20.38112602819,23.5701
"2MASSW J1841086+311727",280.28589500000004,31.291100000000004,23.57
"HD 186219",297.35542879469,-72.50337812377,23.5699
"* gam02 Nor",244.96009294998038,-50.15550599744805,23.5698
"PM J05118+3423",77.95406914616,34.397616052150006,23.5698
"2MASS J07293670+3554531",112.4029331945,35.9147183221,23.5698
"TOI-687.01",137.67134338611913,-45.097516294338895,23.5693
"CD-44  5196",137.67134338611913,-45.097516294338895,23.5693
"2MASS J16111097-5002062",242.79575940787004,-50.03510642765,23.5688
"LSPM J0302+2600S",45.540930305489994,26.012838926210005,23.5687
"LSPM J0302+2600N",45.5406895486,26.01589600816,23.5684
"UCAC4 619-052498",248.04265803565752,33.65348135914083,23.5684
"LSPM J2040+7017",310.0367414537,70.29315000494,23.5683
"NAME Sand 250A",198.50793298306914,22.035769219200557,23.5682
"LP  246-24",43.05390257352,38.90182260911,23.5681
"SDSS J111638.37+311921.2",169.1599909115,31.32262810247,23.5675
"Gaia DR3 2391132332338720384",356.58327962917,-18.73107344597,23.5674
"LP  647-34",19.370135483567495,-4.6606689587797225,23.5673
"LP  717-42",82.49790698553,-14.81917831293,23.5672
"HD 100446",173.5294290966,65.24253219876,23.567
"LSPM J2009+5659",302.3908068397758,56.9904909006625,23.5668
"BD+16   188",25.487222798,17.05796587213,23.5664
